book_id,authors,publication_year,title,average_rating,ratings_count
4312,Raine Miller,2013.0,Eyes wide open,4.14,36054
4313,Lisa See,2014.0,China Dolls,3.58,20563
4314,Kate Brian,2005.0,Megan Meade's Guide to the McGowan Boys,3.93,29726
4315,"Russell Hoban, Lillian Hoban",1964.0,Bread and Jam for Frances,4.2,27933
4316,Tom Robbins,1994.0,Half Asleep in Frog Pajamas,3.73,17053
4317,Gregory Maguire,2003.0,Mirror Mirror,3.27,26307
4318,Patrick Ness,2013.0,More Than This,4.03,21512
4319,Cormac McCarthy,1973.0,Child of God,3.86,20313
4320,Francine Rivers,1995.0,"As Sure as the Dawn (Mark of the Lion, #3)",4.39,23509
4321,Max Barry,2013.0,Lexicon,3.9,20524
4322,"Candace Bushnell, Donna Murphy",2008.0,One Fifth Avenue,3.33,20962
4323,"Cece Bell, David Lasky",2014.0,El Deafo,4.13,27630
4324,Samantha Young,2013.0,Down London Road,4.24,38186
4325,"Robert Kirkman, Charlie Adlard",2005.0,"The Walking Dead, Vol. 3: Safety Behind Bars",4.31,23167
4326,Philip K. Dick,1974.0,"Flow My Tears, the Policeman Said",3.93,22063
4327,Francine Rivers,1998.0,The Last Sin Eater,4.06,20985
4328,Jude Deveraux,1989.0,A Knight in Shining Armor,4.23,26636
4329,Jonathan Maberry,2010.0,Rot & Ruin,4.1,25526
4330,"Plato, G.M.A. Grube, John M. Cooper",-400.0,,4.06,21829
4331,Charles R. Cross,2001.0,Heavier Than Heaven: A Biography of Kurt Cobain,4.09,18496
4332,"Thucydides, Rex Warner, Moses I. Finley",-411.0,Ἱστορίαι,3.87,21500
4333,"Stephen Crane, George Stade, Richard Fusco",1895.0,The Red Badge of Courage,3.64,25090
4334,Richard Kadrey,2009.0,Sandman Slim,3.93,22779
4335,John Hart,2009.0,The Last Child,4.09,22293
4336,"Jorge Luis Borges, Donald A. Yates, James E. Irby, André Maurois",1962.0,Labyrinths,4.46,20237
4337,Anita Shreve,1999.0,Fortune's Rocks,3.86,22908
4338,Patricia Highsmith,1952.0,The Price of Salt,3.93,16348
4339,Colleen Houck,2011.0,Tiger's Quest,4.34,28303
4340,Chloe Neill,2009.0,Friday Night Bites: A Chicagoland Vampires Novel ,4.15,36503
4341,Tim Harford,2005.0,"The Undercover Economist: Exposing Why the Rich Are Rich, the Poor Are Poor--and Why You Can Never Buy a Decent Used Car!",3.79,17310
4342,Frank E. Peretti,1995.0,The Oath,4.06,21092
4343,Anna Godbersen,2008.0,Rumors,3.85,31018
4344,"Drew Daywalt, Oliver Jeffers",2013.0,The Day the Crayons Quit,4.41,29759
4345,Meg Cabot,2002.0,"Princess in Waiting (The Princess Diaries, #4)",3.66,33327
4346,"Katie J. Davis, Beth Clark",2011.0,,4.4,20500
4347,Kathleen Kent,2008.0,The Heretic's Daughter,3.77,23815
4348,"Thomas Mann, John E. Woods",1924.0,Der Zauberberg,4.14,21078
4349,Michael Connelly,2002.0,Chasing the Dime,3.96,23771
4350,Claudia Gray,2014.0,A Thousand Pieces of You,3.94,28422
4351,Patricia Reilly Giff,2002.0,Pictures of Hollis Woods,4.0,23708
4352,Peter F. Hamilton,1996.0,The Reality Dysfunction,4.14,22492
4353,Sidney Sheldon,1988.0,The Sands of Time,3.73,18499
4354,Zadie Smith,2012.0, NW ,3.41,20062
4355,Heather Brewer,2007.0,The Chronicles of Vladimir Tod: Eighth Grade Bites,3.92,28119
4356,Barry Schwartz,2004.0,The Paradox of Choice: Why More Is Less,3.84,20990
4357,Annette Curtis Klause,1997.0,Blood and Chocolate,3.77,33500
4358,Michael Connelly,2009.0,Nine Dragons,3.97,22102
4359,D.H. Lawrence,1920.0,Women in Love,3.66,22372
4360,Jane Green,2007.0,Second Chance,3.53,22795
4361,David Brin,1985.0,The Postman,3.87,24778
4362,Elin Hilderbrand,2012.0,Summerland,3.85,22497
4363,Ann Patchett,1992.0,The Patron Saint of Liars,3.76,20722
4364,"Jack Canfield, Janet Switzer",2004.0,The Success Principles,4.26,19634
4365,Kristen Ashley,2012.0,Knight,3.94,44570
4366,"Alexander Osterwalder, Yves Pigneur",2010.0,Business Model Generation,4.16,20389
4367,Stephen Greenblatt,2011.0,The Swerve: How the World Became Modern,3.83,13405
4368,Margaret George,1986.0,"The Autobiography of Henry VIII. With Notes by His Fool, Will Somers",4.25,22571
4369,Chuck Palahniuk,2004.0,Stranger Than Fiction: True Stories,3.56,18091
4370,Norman Doidge,2007.0,The Brain That Changes Itself: Stories of Personal Triumph from the Frontiers of Brain Science,4.2,19319
4371,Larry Niven,1979.0,The Ringworld Engineers ,3.86,22047
4372,Barry Lyga,2012.0,I Hunt Killers,4.02,25487
4373,K. Bromberg,2014.0,Crashed,4.56,32520
4374,J. Ryan Stradal,2015.0,Kitchens of the Great Midwest,3.77,21071
4375,"Ann McGovern, Winslow Pinney Pels, Winslow Pinn, Ey Pels",1971.0,Stone Soup,4.28,25518
4376,"Alaa Al Aswany, علاء الأسواني",2007.0,شيكاجو,3.41,17325
4377,"James Patterson, Maxine Paetro",2013.0,12th of Never,3.99,19998
4378,Brian  McClellan,2013.0,Promise of Blood,4.16,21192
4379,James Rollins,2006.0,Black Order,4.14,22321
4380,Karin Slaughter,2008.0,Fractured,4.18,23256
4381,Nicola Yoon,2016.0,The Sun Is Also a Star,4.14,42363
4382,"James Patterson, David Ellis",2015.0,The Murder House,4.05,13837
4383,Nevil Shute,1957.0,On the Beach,3.92,24401
4384,Nick Hornby,2014.0,Funny Girl,3.37,17151
4385,Edward Rutherfurd,2009.0,New York,4.1,16106
4386,"V.E. Schwab, Victoria Schwab",2016.0,A Gathering of Shadows,4.33,29389
4387,Dean Koontz,2000.0,From the Corner of His Eye,4.0,23641
4388,"Haruki Murakami, Philip Gabriel, Jay Rubin",2006.0," めくらやなぎと、眠る女 [Mekurayanagi to, nemuru onna]",3.83,19216
4389,"Ina Garten, Quentin Bacon",2008.0,Barefoot Contessa Back to Basics,4.23,22228
4390,Jane Green,2002.0,To Have and to Hold ,3.61,21001
4391,Koren Zailckas,2005.0,Smashed: Story of a Drunken Girlhood,3.5,20658
4392,John Irving,2005.0,Until I Find You,3.61,20784
4393,Bree Despain,2009.0,The Dark Divine,3.81,33209
4394,Bill Buford,2006.0,Heat,3.89,18583
4395,Clarissa Pinkola Estés,1992.0,Women Who Run With the Wolves,4.15,21127
4396,"Patricia C. Wrede, Peter de Sève",1993.0,,4.2,33925
4397,"Marcus Buckingham, Donald O. Clifton",2001.0,"Now, Discover Your Strengths",3.95,19767
4398,Chris Anderson,2006.0,The Long Tail: Why the Future of Business Is Selling Less of More,3.83,14932
4399,Adolf Hitler,1925.0,Mein Kampf,3.13,16285
4400,Jane Green,2006.0,Swapping Lives,3.56,22521
4401,Louise Penny,2008.0,"A Rule Against Murder (Armand Gamache, #4)",4.21,22817
4402,Nora Roberts,2012.0,The Perfect Hope,4.14,23185
4403,Aleatha Romig,2011.0,Consequences,3.97,29809
4404,Sean Covey,1997.0,The 7 Habits Of Highly Effective Teens,4.01,19240
4405,Tom Angleberger,2010.0,The Strange Case of Origami Yoda,3.9,23322
4406,Jennifer Crusie,1996.0,Welcome to Temptation,3.94,27123
4407,Thanhha Lai,2011.0,Inside Out & Back Again,4.09,22972
4408,Josephine Angelini,2012.0,Dreamless,4.2,30424
4409,Abbi Glines,2012.0,Predestined,4.09,33711
4410,Jude Fisher,,,4.59,17526
4411,Guy Kawasaki,2004.0,"The Art of the Start: The Time-Tested, Battle-Hardened Guide for Anyone Starting Anything",3.82,18466
4412,"Wes  Moore, Tavis Smiley",2010.0,"The Other Wes Moore: One Name, Two Fates",3.77,19964
4413,Ariana Franklin,2007.0,Mistress of the Art of Death,3.95,27332
4414,Tucker Max,2008.0,Assholes Finish First,3.64,19838
4415,"Naoko Takeuchi, 武内 直子",1991.0,美少女戦士セーラームーン,4.28,18035
4416,Susan Elizabeth Phillips,1996.0,Kiss an Angel ,4.21,32191
4417,Dan Ariely,2010.0,The Upside of Irrationality: The Unexpected Benefits of Defying Logic at Work and at Home,4.0,22422
4418,"Sarah Vowell, Katherine Streeter",2002.0,The Partly Cloudy Patriot,3.9,22819
4419,Ruth Stiles Gannett,1948.0,My Father's Dragon (My Father's Dragon Trilogy),4.09,25905
4420,Greg Iles,2014.0,Natchez Burning,4.12,18722
4421,Charles Bukowski,1994.0,Pulp,3.68,18216
4422,Thomas Harris,2006.0,Hannibal Rising,3.44,22767
4423,J.D. Robb,1996.0,Immortal in Death ,4.26,29315
4424,Sherrilyn Kenyon,2010.0,inf,4.04,31598
4425,Laurell K. Hamilton,2007.0,"Blood Noir (Anita Blake, Vampire Hunter, #16)",3.85,32159
4426,Thomas Pynchon,2009.0,Inherent Vice,3.71,18109
4427,Jodi Picoult,1992.0,Songs of the Humpback Whale: A Novel in Five Voices,3.19,24756
4428,"Guillermo del Toro, Chuck Hogan",2011.0,The Night Eternal,3.67,18773
4429,Jay McInerney,1984.0,"Bright Lights, Big City",3.74,21227
4430,Nora Roberts,2013.0,Whiskey Beach,3.96,19769
4431,Jennifer Weiner,2006.0,The Guy Not Taken: Stories,3.46,20420
4432,Robert Kirkman,2008.0,"The Walking Dead, Vol. 8: Made To Suffer",4.47,22017
4433,Kresley Cole,2010.0,Pleasure of a Dark Prince ,4.41,32358
4434,Syd Hoff,1958.0,Danny and the Dinosaur,4.0,24985
4435,"Giovanni Boccaccio, G.H. McWilliam",1353.0,Il decamerone,3.86,22800
4436,Sara Shepard,2011.0,Twisted,4.05,24251
4437,Michael Connelly,2015.0,The Crossing,4.21,17428
4438,Alice Munro,2012.0,Dear Life,3.75,19278
4439,Eileen Christelow,1989.0,Five Little Monkeys Jumping on the Bed (The Five Little Monkeys),4.09,24781
4440,Jacqueline Carey,2003.0,Kushiel's Avatar,4.37,25782
4441,"Jorge Luis Borges, Andrew Hurley",1947.0,El Aleph,4.39,16590
4442,Rachel Van Dyken,2013.0,Ruin,4.19,35844
4443,Raymond Chandler,1953.0,The Long Goodbye,4.23,22503
4444,Raymond Chandler,1940.0,"Farewell, My Lovely",4.17,21864
4445,Lloyd Alexander,1966.0,The Castle of Llyr,4.07,27425
4446,Rachel Caine,2009.0,Fade Out,4.2,32918
4447,Lilian Jackson Braun,1966.0,The Cat Who Could Read Backwards,3.84,23114
4448,Nyrae Dawn,2012.0,Charade,3.98,35216
4449,"Rick Riordan, Haley Riordan",2012.0,The Demigod Diaries,4.19,28461
4450,Courtney Cole,2013.0,If You Stay,3.94,31388
4451,"Neil Patrick Harris, David Javerbaum, Antony Hare",2014.0,Neil Patrick Harris: Choose Your Own Autobiography,3.86,21596
4452,Kathy Reichs,1999.0,Death du Jour,3.96,27715
4453,Josh McDowell,1977.0,More Than a Carpenter,4.19,19269
4454,Cherie Priest,2009.0,Boneshaker ,3.5,26202
4455,Rita Mae Brown,1973.0,Rubyfruit Jungle,3.88,22583
4456,Lauren Kate,2012.0,Fallen in Love,3.77,30759
4457,Raina Telgemeier,2014.0,Sisters,4.29,23347
4458,D.J. MacHale,2003.0,The Never War,4.12,24219
4459,Terry Brooks,1992.0,The Elf Queen of Shannara ,4.02,23895
4460,Brian Jacques,1990.0,Mattimeo,4.02,26345
4461,James S.A. Corey,2015.0,Nemesis Games,4.37,20681
4462,Marianne Williamson,1992.0,"A Return to Love: Reflections on the Principles of ""A Course in Miracles""",4.29,19144
4463,David Baldacci,2009.0,First Family,3.98,22203
4464,Charles Portis,1968.0,True Grit,4.12,21199
4465,Susan  Jeffers,1987.0,Feel The Fear And Do It Anyway: How to Turn Your Fear and Indecision into Confidence and Action,4.01,18278
4466,Katy Evans,2013.0,Mine,4.29,39411
4467,Matthew Dicks,2012.0,Memoirs of an Imaginary Friend,4.1,18344
4468,"Salman Rushdie, Paul Birkbeck",1990.0,Haroun and the Sea of Stories,4.01,19221
4469,Susan Crandall,2013.0,,4.04,20168
4470,Kresley Cole,2012.0,Poison Princess,4.14,25679
4471,Paullina Simons,2003.0,"Tatiana and Alexander (The Bronze Horseman, #2)",4.3,20654
4472,Brian Staveley,2014.0,The Emperor's Blades,4.15,19877
4473,Monica Ali,2003.0,Brick Lane,3.38,21002
4474,Sally Green,2014.0,Half Bad,3.8,26913
4475,"Nikos Kazantzakis, Νίκος Καζαντζάκης",1946.0,Βίος και πολιτεία του Αλέξη Ζορμπά,4.1,15203
4476,"William H. Armstrong, James Barkley",1969.0,Sounder,3.96,24061
4477,"Lawrence M. Krauss, Richard Dawkins",2012.0,A Universe from Nothing: Why There Is Something Rather Than Nothing,3.92,17204
4478,"Slash, Anthony Bozza",2007.0,Slash,3.96,17989
4479,Nalini Singh,2010.0,,4.24,35843
4480,Rachel Hawkins,2014.0,Rebel Belle,3.88,30506
4481,Tess Gerritsen,2006.0,The Mephisto Club,4.01,23378
4482,Francine Rivers,1995.0,The Scarlet Thread ,4.14,21233
4483,Bill Watterson,1996.0,It's a Magical World: A Calvin and Hobbes Collection,4.75,22351
4484,"Gene Luen Yang, Bryan Konietzko, Michael Dante DiMartino, Gurihiru",2012.0,,4.24,18771
4485,"Jean-Paul Sartre, Hazel E. Barnes, Mary Warnock, Richard Eyre",1943.0,L'être et le néant,3.94,19897
4486,Andrzej Sapkowski,1993.0,Miecz przeznaczenia,4.4,12909
4487,"Rachel Carson, Linda Lear, Edward O. Wilson",1962.0,Silent Spring,3.94,24027
4488,Brandon Sanderson,2012.0,Legion,4.13,20291
4489,Holly Madison,2015.0,Down the Rabbit Hole: Curious Adventures and Cautionary Tales of a Former Playboy Bunny,3.4,13213
4490,James Patterson,2011.0,Kill Alex Cross,4.0,20206
4491,Nadia Hashimi,2014.0,The Pearl that Broke Its Shell,4.12,19016
4492,"Scott Westerfeld, Keith Thompson",2010.0,Behemoth,4.18,30049
4493,Martha Stout,2005.0,The Sociopath Next Door,3.75,21550
4494,"Brian K. Vaughan, Pia Guerra, Goran Sudžuka, José Marzán Jr.",2006.0,"Y: The Last Man, Vol. 8: Kimono Dragons",4.22,23842
4495,Jeff Kinney,2007.0,,4.17,20534
4496,Dan Brown,2003.0,,4.19,18711
4497,Jennifer Donnelly,2002.0,The Tea Rose,4.18,22448
4498,Ben Aaronovitch,2011.0,Moon Over Soho,4.1,16566
4499,Charles Belfoure,2013.0,The Paris Architect,3.98,18925
4500,"Morgan Rhodes, Michelle Rowen",2012.0,Falling Kingdoms,3.83,32623
4501,"Esther Hicks, Jerry Hicks, Wayne W. Dyer",2004.0,Ask and It Is Given: Learning to Manifest Your Desires,4.18,17170
4502,"Isabel Allende, Margaret Sayers Peden",2009.0,La isla bajo el mar,4.01,18864
4503,"Henry Fielding, Thomas Keymer, Alice Wakely",1749.0,"The History of Tom Jones, a Foundling",3.73,24718
4504,Sherwood Anderson,1919.0,"Winesburg, Ohio: A Group of Tales of Ohio Small-Town Life",3.84,20125
4505,Jamie McGuire,2015.0,Beautiful Redemption,4.15,28845
4506,Sue Grafton,1986.0,C is for Corpse,3.87,29204
4507,"Brian K. Vaughan, Pia Guerra, José Marzán Jr.",2004.0,Y: The Last Man Vol. 5: Ring of Truth,4.27,24606
4508,Joanne Harris,2001.0,Five Quarters of the Orange,3.83,23332
4509,Roberto Bolaño,2004.0,2666,4.2,15000
4510,Douglas Coupland,1995.0,Microserfs,3.88,19516
4511,"Matthew Inman, The Oatmeal",2012.0,How to Tell If Your Cat Is Plotting to Kill You,3.95,22994
4512,David Baldacci,2007.0,Simple Genius,3.89,22171
4513,Anita Shreve,2004.0,Light on Snow,3.56,22845
4514,Darren Shan,2001.0,"Vampire Mountain (Cirque du Freak, #4) ",4.16,23847
4515,Philip K. Dick,1965.0,The Three Stigmata of Palmer Eldritch,4.01,20140
4516,"Haruki Murakami, Ted Goossen",2005.0,ふしぎな図書館  Fushigi na toshokan,3.55,18806
4517,Kurt Vonnegut Jr.,1982.0,Deadeye Dick,3.8,19212
4518,Rhonda Byrne,2009.0,"The Power (The Secret, #2)",4.09,16917
4519,"Diana L. Paxson, Marion Zimmer Bradley",2004.0,Ancestors of Avalon ,3.89,21408
4520,"Per Petterson, Anne Born",2003.0,Ut og stjæle hester,3.79,19199
4521,"Doug Moench, Chuck Dixon, Jim Aparo, Norm Breyfogle, Graham Nolan, Jim Balent",1993.0,"Batman: Knightfall, Part One: Broken Bat",4.08,18298
4522,"Brian K. Vaughan, Fiona Staples",2015.0,"Saga, Volume Five",4.44,29429
4523,Brad Thor,2002.0,The Lions of Lucerne,4.04,18770
4524,"Stephen King, Willem Dafoe",1989.0,Four Past Midnight,3.82,22326
4525,Elizabeth George Speare,1983.0,The Sign of the Beaver,3.77,20450
4526,"John Fante, Charles Bukowski",1939.0,Ask the dust ,4.14,16226
4527,Rick Bragg,1997.0,All Over But the Shoutin',4.09,21072
4528,"Leigh Nichols, Dean Koontz",1979.0,The Key to Midnight,3.93,22578
4529,"Philip Pullman, Jacob Grimm, Wilhelm Grimm",2012.0,Grimm Tales for Young and Old,4.11,17219
4530,Terry Goodkind,1998.0,"Debt of Bones (The Sword of Truth, #0.5)",3.85,23279
4531,Milan Kundera,1967.0,Žert,3.99,16464
4532,Philippa Gregory,2013.0,The White Princess,3.85,22584
4533,Stephen Coonts,1986.0,Flight of the Intruder,4.04,21765
4534,Susan Cooper,1977.0,Silver on the Tree,4.16,25818
4535,Enid Bagnold,1935.0,National Velvet,4.09,22682
4536,Richard Branson,2011.0,"Losing My Virginity: How I've Survived, Had Fun, and Made a Fortune Doing Business My Way",3.97,26225
4537,"Aristophanes, Sarah Ruden",-411.0,Λυσιστράτη,3.84,25758
4538,Elizabeth Kostova,2010.0,The Swan Thieves,3.53,23399
4539,Karen Marie Moning,2012.0,Iced,4.13,28890
4540,Peter Clines,2012.0,14,3.92,20011
4541,Gary D. Schmidt,2011.0,Okay for Now,4.19,24254
4542,"Tim LaHaye, Jerry B. Jenkins",1990.0,"Assassins : Assignment: Jerusalem, Target: Antichrist",3.98,24143
4543,Joe Abercrombie,2012.0,Red Country,4.27,19926
4544,Pat Conroy,1980.0,The Lords of Discipline,4.28,19050
4545,"Scott Jurek, Steve Friedman",2012.0,Eat And Run,3.95,17376
4546,Karin Slaughter,2010.0,Broken,4.2,22244
4547,Elin Hilderbrand,2014.0,The Matchmaker,3.82,19094
4548,"Tim LaHaye, Jerry B. Jenkins",2000.0,The Mark: The Beast Rules the World,4.02,21668
4549,Marisa de los Santos,2008.0,Belong to Me,3.84,22521
4550,Erin Hunter,2005.0,,4.52,26949
4551,James Ellroy,1990.0,L.A. Confidential,4.2,21511
4552,Louise Penny,2012.0,The Beautiful Mystery,4.18,16170
4553,David Eddings,1989.0,The Diamond Throne,3.93,26150
4554,"Joss Whedon, Brett Matthews, Will Conrad",2006.0,"Those Left Behind (Serenity, #1)",4.04,23220
4555,Larry McMurtry,1975.0,Terms of Endearment,4.15,21352
4556,Sherrilyn Kenyon,2004.0,Kiss of the Night,4.24,21022
4557,Madeleine Wickham,1999.0,The Wedding Girl,3.47,20501
4558,Max Lucado,2000.0,,4.37,19028
4559,Carrie Jones,2010.0,Entice,4.03,28584
4560,Ian Fleming,1957.0,"From Russia, with Love",3.88,19802
4561,T.C. Boyle,1995.0,The Tortilla Curtain,3.64,20921
4562,Melissa Marr,2011.0,Darkest Mercy,4.11,29069
4563,Emma Straub,2016.0,Modern Lovers,3.45,20453
4564,R.L. Mathewson,2012.0,"Checkmate (A Neighbor from Hell, #3)",4.15,38343
4565,Terry Pratchett,2001.0,The Amazing Maurice and His Educated Rodents ,4.04,24279
4566,"Eugene B. Sledge, Paul Fussell",1981.0,With The Old Breed: At Peleliu And Okinawa,4.4,16952
4567,"Eleanor Estes, Louis Slobodkin",1944.0,The Hundred Dresses,4.07,26136
4568,Sarah Addison Allen,2014.0,Lost Lake,3.85,24271
4569,Meredith Wild,2013.0,Hardwired,4.07,9235
4570,Tracy Chevalier,2013.0,The Last Runaway,3.78,20997
4571,Steven Erikson,2004.0,Midnight Tides,4.34,20725
4572,Kass Morgan,2013.0,The 100,3.56,26762
4573,Alexandra Adornetto,2011.0,Hades,3.97,27679
4574,"Brian K. Vaughan, Pia Guerra, José Marzán Jr., Paul Chadwick",2004.0,Y: The Last Man Vol. 3: One Small Step,4.22,24954
4575,"Karma Wilson, Jane Chapman",2002.0,Bear Snores On,4.25,24556
4576,Lauren Graham,2016.0,"Talking as Fast as I Can: From Gilmore Girls to Gilmore Girls, and Everything in Between",4.04,30471
4577,Gabrielle Zevin,2007.0,Memoirs of a Teenage Amnesiac,3.7,28373
4578,"Brian Jacques, Gary Chalk",1992.0,Salamandastron,4.05,23723
4579,Anne Rice,1996.0,Servant of the Bones,3.7,24324
4580,Holly Black,2007.0,Ironside: A Modern Faery's Tale,4.04,29416
4581,Melina Marchetta,2008.0,Finnikin of the Rock,3.93,29401
4582,"Thomas Hardy, Alexander Theroux",1878.0,The Return of the Native,3.84,24957
4583,"Michael Crichton, Richard   Preston",2011.0,Micro,3.38,19460
4584,"Jean-Paul Sartre, Stuart Gilbert, Lionel Abel",1947.0,No Exit and Three Other Plays,4.09,21841
4585,Greg Bear,1998.0,"Foundation and Chaos (Second Foundation Trilogy, #2)",4.14,21137
4586,P.D. James,1962.0,Cover Her Face,3.94,22941
4587,Kiersten White,2011.0,Supernaturally,3.92,32807
4588,Terry Brooks,1996.0,First King of Shannara,3.94,22623
4589,Louise Penny,2010.0,Bury Your Dead,4.33,22391
4590,Michael Connelly,2007.0,The Overlook,3.91,21154
4591,منى المرشود,2007.0,أنت لي,4.03,15108
4592,"Nathaniel Hawthorne, Robert S. Levine",1851.0,The House of the Seven Gables,3.45,23797
4593,Erin Hunter,2005.0,Rising storm,4.38,27260
4594,Glennon Doyle Melton,2016.0,Love Warrior,4.1,20094
4595,Louise Penny,2009.0,The Brutal Telling,4.23,21381
4596,Richard Paul Evans,2011.0,The Prisoner of Cell 25,4.19,24672
4597,"W.E.B. Du Bois, Donald B. Gibson, Monica W. Elbert",1903.0,The Souls of Black Folk,4.24,20355
4598,"Hannah  Green, Joanne Greenberg",1964.0,I Never Promised You a Rose Garden,3.85,22420
4599,Cinda Williams Chima,2012.0,The Crimson Crown,4.48,27279
4600,Elin Hilderbrand,2009.0,The Castaways,3.69,21491
4601,Shonda Rhimes,2015.0,,4.05,25816
4602,"Marguerite Duras, Barbara Bray, Maxine Hong Kingston",1984.0,L'Amant,3.76,18947
4603,Christopher Paolini,2005.0,"Eragon & Eldest (Inheritance, #1-2)",4.27,21181
4604,Maya Banks,2013.0,Burn,4.01,30693
4605,"Graham Greene, John Updike",1940.0,The Power and the Glory,3.99,21315
4606,Isabel Allende,1994.0,Paula,4.07,19852
4607,Marilynne Robinson,2014.0,Lila,3.9,14894
4608,Terry Brooks,1990.0,,3.97,23501
4609,Kate Atkinson,1995.0,Behind the Scenes at the Museum,3.94,21844
4610,Stephanie Danler,2016.0,Sweetbitter,3.28,21709
4611,Julia Quinn,2002.0,"Romancing Mister Bridgerton (Bridgertons, #4)",4.2,31652
4612,"Edward Bloor, Danny De Vito",1997.0,Tangerine,3.61,23053
4613,Richard Matheson,1971.0,Hell House,3.81,22644
4614,Claire Messud,2006.0,The Emperor's Children,2.93,15362
4615,Nora Roberts,2014.0,The Liar,3.95,16326
4616,Lisa Gardner,2001.0,The Third Victim,4.16,21790
4617,Michael Connelly,2016.0,The Wrong Side of Goodbye,4.36,13351
4618,David Baldacci,2010.0,Hell's Corner ,4.1,19003
4619,Nora Roberts,2003.0,"Key of Valor (Key Trilogy, #3)",4.1,27228
4620,"Bryan Burrough, John Helyar",1990.0,Barbarians at the Gate: The Fall of RJR Nabisco,4.22,19176
4621,Ann Leckie,2014.0,Ancillary Sword,4.03,19265
